question_id,sample_index,run_label,query,model,retrieval_mode,recall@k,ndcg@k,mrr,rank_first_rel,keyword_f1,missing_keywords,time_s,tokens_in,tokens_out,factual_correct,top_k,bm25_in_topk,dense_in_topk,overlap_in_topk,rerank_delta_top1,avg_score_delta_topk,kendall_tau_topk,format_bullet_keyword,format_citation_per_bullet,contains_nicht_im_kontext,bullet_count,gpu_util_pct,gpu_mem_used_mb,embedding_model,chunk_strategy,chunk_size_tokens,chunk_overlap_tokens,reranker_enabled,index_base,error_bucket
G026_02,66,,Welche Abwesenheitsarten mussen Mitarbeitende im Clerk-Abwesenheitsagenten eintragen und welche Schritte sind fur die Anlage einer periodischen Serie inklusive Namen und Zeitraum notwendig?,llama3:70b,hybrid,1.0,0.9197,1.0,1,0.8571,,48.9495,437,28,0,10,10,8,8,0.375622,0.081426,0.6,1,0,1,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G027_02,67,,Wie werden im Clerk-Abwesenheitsagenten halbtagige Abwesenheiten konfiguriert und welche Optionen sollten bei einer wochentlich wiederkehrenden Teilzeitabwesenheit gesetzt werden?,llama3:70b,hybrid,0.5,0.3066,0.3333,3,0.6667,,48.2312,399,22,0,10,10,10,10,0.305032,0.019246,0.866667,0,0,1,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G028_02,68,,"Welche Einstellungen sind in Outlook erforderlich, damit sowohl neue als auch bereits bestehende Ordner automatisch fur Stellvertreter freigegeben sind?",llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,55.1488,950,24,1,10,10,6,6,0.209,0.046981,0.6,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G029_02,69,,"Welche Schritte sind laut PDF-Crypt-Anleitung erforderlich, um Kundenpassworter einzusehen und anschliessend ein neues Passwort zu vergeben?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,55.6558,922,29,1,10,10,2,2,0.264332,0.020597,0.377778,1,0,1,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G030_02,70,,"Welche Schritte verlangt die Anleitung, um Postfachregeln serverseitig uber Outlook Online einzurichten, und wie wird die Regel anschliessend aktiviert?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.6667,,52.2031,695,35,1,10,10,9,9,0.338498,0.028391,0.644444,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G031_02,71,,Welche Varianten zum Buchen eines Besprechungsraums beschreibt die Ressourcendokumentation und welche Schritte sind fur die Kalendergruppe notwendig?,llama3:70b,hybrid,0.0,0.0,0.0,,0.6667,,48.2492,405,27,1,10,10,10,10,0.419717,0.008268,0.422222,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G032_02,72,,Welche Hinweise und Warnungen nennt das HP-Druckerhandbuch fur den Umgang mit dem Gerat und welche Leistungsmerkmale werden hervorgehoben?,llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.4,,48.2641,399,27,1,10,10,10,10,0.31528,0.00257,0.244444,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G033_02,73,,Welche technischen Komponenten des Atruvia Secure Webgateway werden genannt und welche Filter- sowie SSL-Analysefunktionen stehen laut Dokumentation zur Verfugung?,llama3:70b,hybrid,0.6667,0.3028,0.1667,6,0.6667,,50.383,540,31,1,10,10,10,10,0.293557,0.259913,0.288889,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G034_02,74,,"Welche Schritte sind laut LDAP-Anleitung notwendig, um die Vertrauensstellung zu aktivieren und das Root-Zertifikat zu installieren?",llama3:70b,hybrid,0.3333,0.2961,0.5,2,0.6667,,48.4478,530,28,1,10,10,7,7,0.364164,0.029151,0.422222,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G035_02,75,,Wie lassen sich laut Anleitung die Firefox-Lesezeichen vor dem Import nach Edge bereinigen und welche Schritte sind fur den erneuten Import erforderlich?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8,,48.719,440,27,1,10,10,6,6,0.276545,0.027654,0.466667,1,0,1,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G036_02,76,,Wie erstellt man im agree21Voice Softphone ein benutzerdefiniertes Anrufumleitungsprofil und welche Optionen fur Regeln und Prasenzstatus konnen festgelegt werden?,llama3:70b,hybrid,0.6667,0.4982,0.5,2,0.6667,,48.4499,405,26,1,10,10,8,8,0.297267,0.199441,0.422222,1,1,0,1,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,OK
G037_02,77,,"Welche Voraussetzungen mussen im agree21Voice Softphone erfullt sein, damit eine einfache Anrufumleitung wirksam bleibt, und wie deaktiviert man sie wieder?",llama3:70b,hybrid,0.0,0.0,0.0,18,0.4,,48.2931,405,26,0,10,10,10,10,0.412491,0.042922,-0.066667,1,0,1,1,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G038_02,78,,Wie erfolgt die Administration des Atruvia Secure Webgateway in SAGA und wie konnen Internetprofile kopiert und angepasst werden?,llama3:70b,hybrid,0.6667,0.6173,1.0,1,0.6667,,48.7217,478,29,1,10,10,10,10,0.236809,0.119013,0.2,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G039_02,79,,Welche Exportoptionen bietet Greenshot nach einer Bereichsauswahl laut Anleitung?,llama3:70b,hybrid,0.0,0.0,0.0,,0.4,,47.7369,394,27,1,10,10,1,1,0.310135,0.031014,0.6,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,B
G040_02,80,,Wie wird nach der Einrichtung von LDAPS im LDAP-Handbuch die Verbindung getestet und was zeigt einen erfolgreichen Test an?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,50.5938,575,31,1,10,10,5,5,0.23632,-0.011304,0.555556,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G041_02,81,,"Wie stellt man laut HP-Druckerhandbuch die Druckqualitat uber die Druckersoftware und die Druckqualitatsauswahltaste ein, und welche Qualitatsmodi stehen zur Verfugung?",llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,48.1889,370,23,1,10,10,10,10,0.401695,0.212808,0.2,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G001_03,82,,Softphone Kennwort aendern,llama3:70b,hybrid,1.0,1.0,1.0,1,0.75,,51.9448,912,28,1,10,10,2,2,0.267796,0.026442,0.377778,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G002_03,83,,Softphone Anmeldedaten speichern aktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,1.0,,47.835,497,29,1,10,10,4,4,0.275288,0.025791,0.466667,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G003_03,84,,Softphone Erstanmeldung mit DLS PIN,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,50.4404,740,31,1,10,10,2,2,0.204649,-0.002749,0.555556,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G004_03,85,,Softphone vollstaendig beenden,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,47.7326,372,27,1,10,10,4,4,0.214857,-0.051387,0.6,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G005_03,86,,Softphone Fusion Leiste Funktionen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.7476,366,31,1,10,10,5,5,0.200903,-0.070534,0.733333,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G006_03,87,,Softphone praefiertes Endgeraet wechseln,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,48.1994,374,32,1,10,10,7,7,0.287404,0.034352,0.511111,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G007_03,88,,Softphone One Number Service konfigurieren,llama3:70b,hybrid,0.8,0.8688,1.0,1,1.0,,52.1291,911,26,0,10,10,5,5,0.269117,0.007333,0.422222,1,0,1,4,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,A
G008_03,89,,Softphone Rufnummernanzeige steuern (CLIR),llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.5252,374,29,1,10,10,3,3,0.362746,-0.001389,0.511111,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G009_03,90,,Softphone Rufnummer fuer CLIR deaktivieren,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,47.53,475,29,1,10,10,7,7,0.267327,0.040983,0.511111,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G010_03,91,,Softphone Rufnummernanzeige fuer Kontakte anpassen,llama3:70b,hybrid,1.0,0.9675,1.0,1,0.8571,,46.5148,396,30,1,10,10,9,9,0.326665,-0.019799,0.377778,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G011_03,92,,Softphone Konferenz planen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.2365,349,27,1,10,10,7,7,0.305487,-0.014912,0.733333,1,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G012_03,93,,HP Drucker Papierstau beheben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,47.1046,398,25,1,10,10,10,10,0.284834,0.04799,0.6,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G013_03,94,,HP Drucker Duplexmodul verwenden,llama3:70b,hybrid,0.6667,0.7039,1.0,1,0.6667,,46.4211,332,26,1,10,10,8,8,0.295451,0.078859,0.022222,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G014_03,95,,HP Drucker Patronen reinigen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.6667,,46.9083,400,30,1,10,10,9,9,0.334269,-0.122294,0.377778,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G015_03,96,,Abwesenheitsagent in Clerk anlegen,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,49.4783,785,28,1,10,10,4,4,0.191878,-0.052995,0.866667,0,0,0,3,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G016_03,97,,Outlook Ordner fuer Stellvertreter freigeben,llama3:70b,hybrid,1.0,1.0,1.0,1,0.8571,,46.2273,383,29,1,10,10,3,3,0.177979,-0.044128,0.377778,1,1,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,OK
G017_03,98,,Raeume oder Ressourcen buchen,llama3:70b,hybrid,1.0,0.6309,0.5,2,0.8571,,46.8551,379,34,1,10,5,10,5,0.231244,0.057096,0.866667,1,0,0,2,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
G018_03,99,,Wie konfiguriere ich die Proxy-Einstellungen fuer agree21Internet manuell?,llama3:70b,hybrid,1.0,1.0,1.0,1,0.4,,49.3675,539,27,1,10,10,10,10,0.308191,-0.057288,0.066667,1,0,0,1,,,sentence-transformers/all-MiniLM-L6-v2,semantic_overlap20,420,84,1,app\chatbot\data\faiss_index\index_sentence_transformers_all_minilm_l6_v2_semantic_overlap20,C
